example_id                                                            | status  | run_time        |
./spec/models/message_spec.rb[1:5:2:3]                                | passed  | 0.009 seconds   |
./spec/models/message_spec.rb[1:5:3:1]                                | passed  | 0.0093 seconds  |
./spec/models/message_spec.rb[1:5:3:2]                                | passed  | 0.02655 seconds |
./spec/models/message_spec.rb[1:5:3:3]                                | passed  | 0.00917 seconds |
./spec/models/message_spec.rb[1:5:4:1]                                | passed  | 0.0377 seconds  |
./spec/models/message_spec.rb[1:5:4:2]                                | passed  | 0.00921 seconds |
./spec/models/message_spec.rb[1:5:5:1]                                | passed  | 0.04947 seconds |
./spec/models/message_spec.rb[1:5:5:2]                                | passed  | 0.04542 seconds |
./spec/models/message_spec.rb[1:5:5:3]                                | passed  | 0.04707 seconds |
./spec/models/message_spec.rb[1:5:6:1]                                | passed  | 0.03375 seconds |
./spec/models/message_spec.rb[1:5:6:2]                                | passed  | 0.03779 seconds |
./spec/models/message_spec.rb[1:5:6:3]                                | passed  | 0.03712 seconds |
./spec/models/message_spec.rb[1:6:1:1]                                | passed  | 0.04246 seconds |
./spec/models/message_spec.rb[1:6:1:2]                                | passed  | 0.04193 seconds |
./spec/models/message_spec.rb[1:6:1:3]                                | passed  | 0.0661 seconds  |
./spec/models/message_spec.rb[1:6:2:1]                                | passed  | 0.03505 seconds |
./spec/models/message_spec.rb[1:6:2:2]                                | passed  | 0.04998 seconds |
./spec/models/order_spec.rb[1:1:1]                                    | passed  | 0.00379 seconds |
./spec/models/order_spec.rb[1:1:2]                                    | passed  | 0.00305 seconds |
./spec/models/order_spec.rb[1:2:1]                                    | passed  | 0.14867 seconds |
./spec/models/order_spec.rb[1:2:2]                                    | passed  | 0.08982 seconds |
./spec/models/order_spec.rb[1:2:3]                                    | passed  | 0.07646 seconds |
./spec/models/order_spec.rb[1:2:4]                                    | passed  | 0.09123 seconds |
./spec/models/order_spec.rb[1:2:5]                                    | passed  | 0.09694 seconds |
./spec/models/order_spec.rb[1:2:6]                                    | passed  | 0.08708 seconds |
./spec/models/order_spec.rb[1:2:7]                                    | passed  | 0.07397 seconds |
./spec/models/order_spec.rb[1:2:8:1]                                  | passed  | 0.08594 seconds |
./spec/models/order_spec.rb[1:2:8:2]                                  | passed  | 0.08158 seconds |
./spec/models/order_spec.rb[1:2:9:1]                                  | passed  | 0.11898 seconds |
./spec/models/order_spec.rb[1:3:1]                                    | passed  | 0.00455 seconds |
./spec/models/order_spec.rb[1:3:2]                                    | passed  | 0.00315 seconds |
./spec/models/order_spec.rb[1:3:3]                                    | passed  | 0.00222 seconds |
./spec/models/order_spec.rb[1:3:4]                                    | passed  | 0.00167 seconds |
./spec/models/order_spec.rb[1:4:1:1]                                  | passed  | 0.05985 seconds |
./spec/models/order_spec.rb[1:4:1:2]                                  | passed  | 0.0547 seconds  |
./spec/models/order_spec.rb[1:4:1:3]                                  | passed  | 0.0577 seconds  |
./spec/models/order_spec.rb[1:4:1:4]                                  | passed  | 0.05032 seconds |
./spec/models/order_spec.rb[1:5:1:1]                                  | passed  | 0.01255 seconds |
./spec/models/order_spec.rb[1:5:2:1]                                  | passed  | 0.0142 seconds  |
./spec/models/order_spec.rb[1:6:1]                                    | passed  | 0.01196 seconds |
./spec/models/order_spec.rb[1:6:2:1]                                  | passed  | 0.01188 seconds |
./spec/models/order_spec.rb[1:7:1:1]                                  | passed  | 0.06714 seconds |
./spec/models/order_spec.rb[1:7:2:1]                                  | passed  | 0.12929 seconds |
./spec/models/order_spec.rb[1:7:3:1]                                  | passed  | 0.0627 seconds  |
./spec/models/order_spec.rb[1:7:4:1]                                  | passed  | 0.07801 seconds |
./spec/models/order_spec.rb[1:8:1]                                    | passed  | 0.05836 seconds |
./spec/models/order_spec.rb[1:9:1]                                    | passed  | 0.05626 seconds |
./spec/models/order_spec.rb[1:10:1:1]                                 | passed  | 0.0544 seconds  |
./spec/models/order_spec.rb[1:10:2:1]                                 | passed  | 0.04426 seconds |
./spec/models/order_spec.rb[1:11:1]                                   | passed  | 0.09142 seconds |
./spec/models/order_spec.rb[1:11:2]                                   | passed  | 0.05993 seconds |
./spec/models/order_spec.rb[1:12:1]                                   | passed  | 0.06281 seconds |
./spec/models/order_spec.rb[1:12:2]                                   | passed  | 0.06295 seconds |
./spec/models/order_spec.rb[1:13:1:1:1]                               | passed  | 0.05687 seconds |
./spec/models/order_spec.rb[1:13:1:2:1]                               | passed  | 0.07258 seconds |
./spec/models/order_spec.rb[1:13:2:1:1]                               | passed  | 0.06646 seconds |
./spec/models/order_spec.rb[1:13:2:2:1]                               | passed  | 0.07058 seconds |
./spec/models/order_spec.rb[1:13:3:1:1]                               | passed  | 0.07304 seconds |
./spec/models/order_spec.rb[1:13:3:2:1]                               | passed  | 0.11625 seconds |
./spec/models/order_spec.rb[1:13:3:3:1]                               | passed  | 0.08306 seconds |
./spec/models/order_spec.rb[1:14:1:1]                                 | passed  | 0.06435 seconds |
./spec/models/order_spec.rb[1:14:2:1]                                 | passed  | 0.09748 seconds |
./spec/models/order_spec.rb[1:14:3:1]                                 | passed  | 0.09235 seconds |
./spec/models/order_spec.rb[1:15:1]                                   | passed  | 0.07982 seconds |
./spec/models/refresh_token_cleanup_spec.rb[1:1:1]                    | passed  | 0.02093 seconds |
./spec/models/refresh_token_cleanup_spec.rb[1:1:2]                    | passed  | 0.01896 seconds |
./spec/models/refresh_token_cleanup_spec.rb[1:1:3]                    | passed  | 0.02026 seconds |
./spec/models/refresh_token_cleanup_spec.rb[1:1:4]                    | passed  | 0.0192 seconds  |
./spec/models/refresh_token_cleanup_spec.rb[1:2:1]                    | passed  | 0.02127 seconds |
./spec/models/refresh_token_cleanup_spec.rb[1:2:2]                    | passed  | 0.02103 seconds |
./spec/models/refresh_token_cleanup_spec.rb[1:2:3]                    | passed  | 0.02368 seconds |
./spec/models/refresh_token_cleanup_spec.rb[1:2:4]                    | passed  | 0.02806 seconds |
./spec/models/refresh_token_cleanup_spec.rb[1:3:1]                    | passed  | 0.12351 seconds |
./spec/models/refresh_token_cleanup_spec.rb[1:3:2]                    | passed  | 0.02778 seconds |
./spec/requests/api/v1/admin/bicycles_spec.rb[1:1:1]                  | pending | 0.00001 seconds |
./spec/requests/api/v1/admin/dashboard_spec.rb[1:1:1]                 | pending | 0.00001 seconds |
./spec/requests/api/v1/orders_request_spec.rb[1:1:1:1]                | failed  | 0.31247 seconds |
./spec/requests/api/v1/orders_request_spec.rb[1:1:2:1]                | passed  | 0.04267 seconds |
./spec/requests/api/v1/orders_request_spec.rb[1:1:2:2]                | failed  | 0.04198 seconds |
./spec/requests/api/v1/orders_request_spec.rb[1:1:3:1]                | passed  | 0.02419 seconds |
./spec/services/bicycle_creation_service_spec.rb[1:1:1]               | passed  | 0.01451 seconds |
./spec/services/bicycle_creation_service_spec.rb[1:1:2]               | passed  | 0.01418 seconds |
./spec/services/bicycle_creation_service_spec.rb[1:2:1]               | passed  | 0.01428 seconds |
./spec/services/bicycle_creation_service_spec.rb[1:2:2]               | passed  | 0.00228 seconds |
./spec/services/bicycle_creation_service_spec.rb[1:2:3]               | passed  | 0.01275 seconds |
./spec/services/bicycle_creation_service_spec.rb[1:3:1]               | failed  | 0.01498 seconds |
./spec/services/bicycle_creation_service_spec.rb[1:3:2]               | failed  | 0.0143 seconds  |
./spec/services/bicycle_creation_service_spec.rb[1:3:3]               | failed  | 0.01538 seconds |
./spec/services/bicycle_creation_service_spec.rb[1:3:4]               | failed  | 0.01828 seconds |
./spec/services/bicycle_creation_service_spec.rb[1:3:6:1]             | failed  | 0.01514 seconds |
./spec/services/bicycle_creation_service_spec.rb[1:3:6:2]             | failed  | 0.0144 seconds  |
./spec/services/bicycle_creation_service_spec.rb[1:3:6:3]             | failed  | 0.01453 seconds |
./spec/services/bicycle_creation_service_spec.rb[1:3:7:1]             | failed  | 0.01689 seconds |
./spec/services/bicycle_search_service_spec.rb[1:1:1]                 | failed  | 0.0299 seconds  |
./spec/services/bicycle_search_service_spec.rb[1:1:2]                 | passed  | 0.03277 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:1:1]               | passed  | 0.02849 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:2:1]               | passed  | 0.18629 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:2:2]               | failed  | 0.02804 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:2:3]               | failed  | 0.02694 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:3:1]               | failed  | 0.02792 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:3:2]               | failed  | 0.02849 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:4:1]               | failed  | 0.04761 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:4:2]               | failed  | 0.16359 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:5:1]               | failed  | 0.02695 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:5:2]               | failed  | 0.02869 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:5:3]               | failed  | 0.02902 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:5:4]               | failed  | 0.02846 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:6:1]               | failed  | 0.02964 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:6:2]               | failed  | 0.02905 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:7:1]               | failed  | 0.02769 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:7:2]               | failed  | 0.02657 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:8:1]               | passed  | 0.03438 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:8:2]               | failed  | 0.02935 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:9:1]               | failed  | 0.02927 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:9:2]               | failed  | 0.03026 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:9:3]               | failed  | 0.02933 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:9:4]               | passed  | 0.05983 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:10:1]              | failed  | 0.02725 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:10:2]              | failed  | 0.03585 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:10:3]              | passed  | 0.02447 seconds |
./spec/services/bicycle_search_service_spec.rb[1:2:11:1]              | failed  | 0.02918 seconds |
./spec/services/message_service_spec.rb[1:1:1]                        | passed  | 0.04011 seconds |
./spec/services/message_service_spec.rb[1:1:2]                        | passed  | 0.07524 seconds |
./spec/services/message_service_spec.rb[1:1:3]                        | passed  | 0.03983 seconds |
./spec/services/message_service_spec.rb[1:1:4:1]                      | passed  | 0.048 seconds   |
./spec/services/message_service_spec.rb[1:1:5]                        | passed  | 0.07938 seconds |
./spec/services/message_service_spec.rb[1:1:6]                        | passed  | 0.04062 seconds |
./spec/services/message_service_spec.rb[1:1:7:1]                      | passed  | 0.13718 seconds |
./spec/services/message_service_spec.rb[1:2:1]                        | passed  | 0.03878 seconds |
./spec/services/message_service_spec.rb[1:2:2]                        | passed  | 0.03842 seconds |
./spec/services/message_service_spec.rb[1:2:3]                        | passed  | 0.041 seconds   |
./spec/services/message_service_spec.rb[1:2:4]                        | passed  | 0.03894 seconds |
./spec/services/message_service_spec.rb[1:2:5]                        | passed  | 0.0343 seconds  |
./spec/services/message_service_spec.rb[1:2:6:1]                      | passed  | 0.04514 seconds |
./spec/services/message_service_spec.rb[1:2:6:2]                      | passed  | 0.04329 seconds |
./spec/services/message_service_spec.rb[1:2:6:3]                      | passed  | 0.04183 seconds |
./spec/services/message_service_spec.rb[1:2:6:4]                      | passed  | 0.0429 seconds  |
./spec/services/message_service_spec.rb[1:3:1:1]                      | passed  | 0.03473 seconds |
./spec/services/message_service_spec.rb[1:3:1:2]                      | passed  | 0.03366 seconds |
./spec/services/message_service_spec.rb[1:3:2:1]                      | passed  | 0.03092 seconds |
./spec/services/message_service_spec.rb[1:3:2:2]                      | passed  | 0.03145 seconds |
./spec/services/message_service_spec.rb[1:3:3:1]                      | passed  | 0.03554 seconds |
./spec/services/message_service_spec.rb[1:3:3:2]                      | passed  | 0.03693 seconds |
./spec/services/message_service_spec.rb[1:3:4:1]                      | passed  | 0.03619 seconds |
./spec/services/message_service_spec.rb[1:3:4:2]                      | passed  | 0.03641 seconds |
./spec/services/message_service_spec.rb[1:3:4:3]                      | passed  | 0.03357 seconds |
./spec/services/message_service_spec.rb[1:3:4:4:1]                    | passed  | 0.04199 seconds |
./spec/services/message_service_spec.rb[1:3:4:5:1]                    | passed  | 0.03303 seconds |
./spec/services/message_service_spec.rb[1:3:4:6:1]                    | passed  | 0.0315 seconds  |
./spec/services/message_service_spec.rb[1:3:4:7:1]                    | passed  | 0.03502 seconds |
./spec/services/message_service_spec.rb[1:3:4:7:2]                    | passed  | 0.03344 seconds |
./spec/services/message_service_spec.rb[1:3:5:1]                      | passed  | 0.03458 seconds |
./spec/services/message_service_spec.rb[1:3:5:2]                      | passed  | 0.0358 seconds  |
./spec/services/message_service_spec.rb[1:4:1:1]                      | passed  | 0.00077 seconds |
./spec/services/message_service_spec.rb[1:4:1:2]                      | passed  | 0.00072 seconds |
./spec/services/message_service_spec.rb[1:4:2:1]                      | passed  | 0.00072 seconds |
./spec/services/message_service_spec.rb[1:4:2:2]                      | passed  | 0.00076 seconds |
./spec/services/message_service_spec.rb[1:4:3:1]                      | passed  | 0.0007 seconds  |
./spec/services/message_service_spec.rb[1:4:3:2]                      | passed  | 0.00081 seconds |
./spec/services/message_service_spec.rb[1:4:3:3]                      | passed  | 0.00068 seconds |
./spec/services/message_service_spec.rb[1:4:3:4]                      | passed  | 0.00076 seconds |
./spec/services/offer_service_spec.rb[1:1:1:1]                        | passed  | 0.04111 seconds |
./spec/services/offer_service_spec.rb[1:1:1:2]                        | passed  | 0.04231 seconds |
./spec/services/offer_service_spec.rb[1:1:1:3]                        | passed  | 0.04207 seconds |
./spec/services/offer_service_spec.rb[1:1:1:4]                        | passed  | 0.04401 seconds |
./spec/services/offer_service_spec.rb[1:1:1:5]                        | passed  | 0.04557 seconds |
./spec/services/offer_service_spec.rb[1:1:1:6]                        | passed  | 0.04891 seconds |
./spec/services/offer_service_spec.rb[1:1:1:7]                        | passed  | 0.03451 seconds |
./spec/services/offer_service_spec.rb[1:1:2:1:1]                      | passed  | 0.03206 seconds |
./spec/services/offer_service_spec.rb[1:1:2:2:1]                      | passed  | 0.03322 seconds |
./spec/services/offer_service_spec.rb[1:1:2:3:1]                      | passed  | 0.0454 seconds  |
./spec/services/offer_service_spec.rb[1:1:2:4:1]                      | passed  | 0.03481 seconds |
./spec/services/offer_service_spec.rb[1:1:2:5:1]                      | passed  | 0.03577 seconds |
./spec/services/offer_service_spec.rb[1:1:2:6:1]                      | passed  | 0.03331 seconds |
./spec/services/offer_service_spec.rb[1:1:3:1]                        | passed  | 0.03259 seconds |
./spec/services/offer_service_spec.rb[1:1:3:2]                        | passed  | 0.03745 seconds |
./spec/services/offer_service_spec.rb[1:2:1:1]                        | passed  | 0.04018 seconds |
./spec/services/offer_service_spec.rb[1:2:1:2]                        | passed  | 0.03676 seconds |
./spec/services/offer_service_spec.rb[1:2:1:3]                        | passed  | 0.03675 seconds |
./spec/services/offer_service_spec.rb[1:2:1:4]                        | passed  | 0.03828 seconds |
./spec/services/offer_service_spec.rb[1:2:1:5]                        | passed  | 0.04074 seconds |
./spec/services/offer_service_spec.rb[1:2:1:6]                        | passed  | 0.03387 seconds |
./spec/services/offer_service_spec.rb[1:2:2:1:1]                      | passed  | 0.04701 seconds |
./spec/services/offer_service_spec.rb[1:2:2:2:1]                      | passed  | 0.03401 seconds |
./spec/services/offer_service_spec.rb[1:2:3:1]                        | passed  | 0.03438 seconds |
./spec/services/offer_service_spec.rb[1:2:3:2]                        | passed  | 0.03295 seconds |
./spec/services/offer_service_spec.rb[1:3:1:1]                        | passed  | 0.0326 seconds  |
./spec/services/offer_service_spec.rb[1:3:1:2]                        | passed  | 0.0331 seconds  |
./spec/services/offer_service_spec.rb[1:3:1:3]                        | passed  | 0.04554 seconds |
./spec/services/offer_service_spec.rb[1:3:1:4]                        | passed  | 0.03444 seconds |
./spec/services/offer_service_spec.rb[1:3:1:5]                        | passed  | 0.03465 seconds |
./spec/services/offer_service_spec.rb[1:3:2:1]                        | passed  | 0.03579 seconds |
./spec/services/offer_service_spec.rb[1:3:3:1]                        | passed  | 0.04315 seconds |
./spec/services/offer_service_spec.rb[1:4:1]                          | passed  | 0.00088 seconds |
./spec/services/order_service_spec.rb[1:1:1:1]                        | passed  | 0.04403 seconds |
./spec/services/order_service_spec.rb[1:1:1:2]                        | passed  | 0.04663 seconds |
./spec/services/order_service_spec.rb[1:1:1:3]                        | passed  | 0.03582 seconds |
./spec/services/order_service_spec.rb[1:1:1:4]                        | passed  | 0.04346 seconds |
./spec/services/order_service_spec.rb[1:1:1:5]                        | passed  | 0.04092 seconds |
./spec/services/order_service_spec.rb[1:1:2:1]                        | passed  | 0.03565 seconds |
./spec/services/order_service_spec.rb[1:1:2:2]                        | passed  | 0.03617 seconds |
./spec/services/order_service_spec.rb[1:1:2:3]                        | passed  | 0.03345 seconds |
./spec/services/order_service_spec.rb[1:1:2:4]                        | passed  | 0.03836 seconds |
./spec/services/order_service_spec.rb[1:1:2:5]                        | passed  | 0.0447 seconds  |
./spec/services/order_service_spec.rb[1:1:3:1]                        | passed  | 0.20149 seconds |
